order_id,customer_id,order_date,product_category,gross_amount,discount_pct,net_amount,order_status
O000376,C00075,2025-10-01,Electronics,5870.57,0.2,4696.46,Completed
O000377,C00076,2026-04-26,Sports,2574.35,0.05,2445.63,Completed
O000378,C00076,2026-04-17,Sports,1949.52,0.15,1657.09,Completed
O000379,C00077,2026-06-17,Grocery,1107.75,0.15,941.59,Completed
O000380,C00077,2026-06-30,Sports,3560.21,0.05,3382.2,Completed
O000381,C00077,2026-05-19,Electronics,5337.5,0.0,5337.5,Completed
O000382,C00077,2026-06-08,Beauty,150.0,0.0,150.0,Returned
O000383,C00078,2026-03-13,Sports,3521.25,0.15,2993.06,Completed
O000384,C00078,2026-03-21,Beauty,1352.21,0.1,1216.99,Completed
O000385,C00078,2026-04-02,Beauty,1037.16,0.15,881.59,Completed
O000386,C00079,2026-02-10,Grocery,1172.42,0.15,996.56,Completed
O000387,C00079,2026-05-29,Beauty,454.41,0.05,431.69,Completed
O000388,C00079,2026-04-22,Electronics,5596.39,0.05,5316.57,Completed
O000389,C00079,2026-04-12,Home,3850.75,0.0,3850.75,Completed
O000390,C00079,2025-12-22,Home,3791.98,0.05,3602.38,Completed
O000391,C00079,2026-06-03,Sports,2117.97,0.15,1800.27,Completed
O000392,C00079,2026-04-05,Grocery,389.84,0.1,350.86,Completed
O000393,C00079,2026-06-13,Home,3044.38,0.1,2739.94,Completed
O000394,C00080,2026-02-01,Sports,2190.65,0.0,2190.65,Returned
O000395,C00080,2026-01-09,Sports,867.7,0.05,824.32,Completed
O000396,C00080,2025-09-30,Electronics,9534.59,0.05,9057.86,Completed
O000397,C00080,2025-04-01,Beauty,753.71,0.15,640.65,Completed
O000398,C00081,2025-09-10,Sports,2215.48,0.0,2215.48,Completed
O000399,C00081,2025-10-03,Beauty,2015.02,0.05,1914.27,Completed
O000400,C00081,2026-02-08,Sports,1816.79,0.0,1816.79,Completed
O000401,C00081,2026-01-14,Sports,2455.37,0.05,2332.6,Completed
O000402,C00081,2025-12-31,Beauty,886.89,0.15,753.86,Returned
O000403,C00081,2026-05-06,Beauty,1204.05,0.15,1023.44,Cancelled
O000404,C00081,2025-12-06,Beauty,1034.87,0.15,879.64,Completed
O000405,C00081,2025-09-20,Electronics,6261.2,0.0,6261.2,Completed
O000406,C00081,2025-08-12,Beauty,1700.27,0.0,1700.27,Completed
O000407,C00082,2025-12-09,Grocery,331.96,0.0,331.96,Completed
O000408,C00082,2026-01-11,Home,3061.89,0.15,2602.61,Completed
O000409,C00082,2026-01-27,Sports,2478.56,0.15,2106.78,Completed
O000410,C00082,2026-02-27,Grocery,1000.74,0.15,850.63,Completed
O000411,C00082,2026-03-02,Electronics,5072.57,0.0,5072.57,Completed
O000412,C00082,2026-01-16,Beauty,1435.8,0.05,1364.01,Completed
O000413,C00082,2026-02-02,Beauty,1678.07,0.0,1678.07,Completed
O000414,C00082,2026-01-08,Beauty,893.47,0.0,893.47,Completed
O000415,C00083,2025-04-14,Grocery,1222.2,0.0,1222.2,Completed
O000416,C00083,2025-06-10,Beauty,1306.68,0.1,1176.01,Completed
O000417,C00083,2025-04-30,Electronics,5070.97,0.0,5070.97,Completed
O000418,C00083,2026-01-15,Beauty,1448.48,0.0,1448.48,Completed
O000419,C00083,2026-03-30,Home,1066.33,0.15,906.38,Completed
O000420,C00083,2026-02-27,Sports,2482.39,0.1,2234.15,Completed
O000421,C00084,2026-04-21,Electronics,1336.89,0.1,1203.2,Completed
O000422,C00084,2026-06-20,Beauty,1297.43,0.05,1232.56,Completed
O000423,C00085,2025-10-03,Sports,733.2,0.05,696.54,Completed
O000424,C00085,2025-09-18,Beauty,1526.19,0.2,1220.95,Completed
O000425,C00085,2025-05-10,Electronics,4839.55,0.15,4113.62,Completed
O000426,C00085,2025-06-14,Sports,3720.29,0.05,3534.28,Completed
O000427,C00085,2025-04-04,Electronics,5611.3,0.0,5611.3,Completed
O000428,C00086,2025-11-10,Sports,2341.25,0.0,2341.25,Completed
O000429,C00086,2025-05-26,Grocery,1167.48,0.05,1109.11,Returned
O000430,C00086,2026-03-07,Electronics,3600.47,0.05,3420.45,Completed
O000431,C00086,2025-07-05,Home,5559.67,0.0,5559.67,Completed
O000432,C00086,2026-06-08,Grocery,150.0,0.05,142.5,Completed
O000433,C00086,2025-09-21,Electronics,6109.42,0.0,6109.42,Completed
O000434,C00086,2025-08-24,Electronics,7508.37,0.05,7132.95,Completed
O000435,C00087,2025-12-06,Sports,2424.99,0.1,2182.49,Completed
O000436,C00087,2025-12-31,Grocery,1111.84,0.1,1000.66,Completed
O000437,C00087,2026-04-04,Grocery,916.76,0.05,870.92,Completed
O000438,C00087,2025-06-19,Grocery,641.43,0.0,641.43,Completed
O000439,C00087,2025-09-06,Sports,3612.34,0.0,3612.34,Completed
O000440,C00087,2026-06-04,Sports,2660.77,0.2,2128.62,Completed
O000441,C00087,2025-07-26,Grocery,1486.3,0.0,1486.3,Completed
O000442,C00087,2025-10-01,Beauty,936.32,0.05,889.5,Completed
O000443,C00087,2025-12-12,Grocery,998.8,0.0,998.8,Completed
O000444,C00087,2025-03-26,Grocery,1109.8,0.1,998.82,Completed
O000445,C00087,2026-06-30,Electronics,2591.24,0.0,2591.24,Completed
O000446,C00087,2026-06-24,Home,1621.25,0.2,1297.0,Completed
O000447,C00087,2026-01-10,Home,1372.54,0.05,1303.91,Completed
O000448,C00088,2025-11-23,Electronics,10744.8,0.1,9670.32,Completed
O000449,C00088,2025-09-29,Home,1911.33,0.05,1815.76,Completed
O000450,C00088,2025-10-07,Grocery,1395.28,0.05,1325.52,Completed
O000451,C00088,2025-08-18,Home,3860.71,0.1,3474.64,Completed
O000452,C00088,2025-07-12,Sports,1231.02,0.05,1169.47,Completed
O000453,C00089,2026-03-25,Grocery,694.16,0.1,624.74,Completed
O000454,C00089,2026-04-04,Beauty,1210.59,0.0,1210.59,Completed
O000455,C00089,2025-08-23,Home,4045.64,0.05,3843.36,Completed
O000456,C00089,2026-01-01,Beauty,919.77,0.1,827.79,Completed
O000457,C00090,2026-06-28,Sports,1129.01,0.0,1129.01,Completed
O000458,C00090,2025-08-09,Home,2327.31,0.05,2210.94,Returned
O000459,C00090,2025-11-16,Grocery,461.96,0.05,438.86,Completed
O000460,C00090,2026-06-07,Home,1381.77,0.1,1243.59,Completed
O000461,C00090,2026-02-06,Electronics,8826.07,0.0,8826.07,Completed
O000462,C00090,2026-04-08,Home,2277.24,0.05,2163.38,Completed
O000463,C00091,2026-02-04,Home,1924.13,0.05,1827.92,Completed
O000464,C00091,2026-06-18,Beauty,1209.9,0.05,1149.4,Completed
O000465,C00091,2026-05-07,Home,3295.62,0.05,3130.84,Completed
O000466,C00091,2025-04-15,Electronics,6302.75,0.0,6302.75,Completed
O000467,C00092,2025-12-25,Beauty,1204.73,0.1,1084.26,Completed
O000468,C00092,2026-04-14,Grocery,1053.14,0.15,895.17,Completed
O000469,C00092,2026-01-25,Sports,2325.56,0.15,1976.73,Completed
O000470,C00092,2025-12-14,Sports,1381.87,0.0,1381.87,Completed
O000471,C00093,2026-04-27,Beauty,1122.35,0.0,1122.35,Completed
O000472,C00093,2026-05-03,Sports,2851.3,0.0,2851.3,Completed
O000473,C00093,2025-09-26,Grocery,1810.89,0.1,1629.8,Completed
O000474,C00093,2026-02-10,Sports,2414.34,0.1,2172.91,Completed
O000475,C00093,2025-12-20,Electronics,11250.19,0.0,11250.19,Completed
O000476,C00094,2025-12-27,Electronics,8110.05,0.05,7704.55,Completed
O000477,C00094,2026-05-25,Sports,1247.77,0.0,1247.77,Completed
O000478,C00094,2026-03-07,Beauty,1190.91,0.2,952.73,Completed
O000479,C00094,2025-12-30,Beauty,1744.5,0.1,1570.05,Returned
O000480,C00094,2025-03-09,Electronics,5299.52,0.05,5034.54,Completed
O000481,C00095,2026-03-12,Grocery,1089.93,0.1,980.94,Completed
O000482,C00095,2026-06-12,Electronics,8309.05,0.1,7478.14,Completed
O000483,C00095,2026-03-22,Grocery,865.76,0.05,822.47,Completed
O000484,C00095,2026-01-23,Home,2429.29,0.1,2186.36,Completed
O000485,C00095,2026-05-13,Grocery,992.28,0.1,893.05,Returned
O000486,C00096,2026-03-06,Sports,1274.78,0.0,1274.78,Completed
O000487,C00096,2025-08-27,Home,1985.99,0.1,1787.39,Completed
O000488,C00096,2026-01-31,Sports,3556.84,0.0,3556.84,Completed
O000489,C00097,2026-05-13,Sports,1431.3,0.05,1359.74,Returned
O000490,C00097,2025-12-25,Sports,2599.47,0.0,2599.47,Completed
O000491,C00097,2026-03-01,Sports,2560.32,0.0,2560.32,Completed
O000492,C00097,2026-02-25,Beauty,826.56,0.0,826.56,Completed
O000493,C00097,2026-05-22,Electronics,6012.81,0.0,6012.81,Completed
O000494,C00097,2026-01-12,Beauty,1810.21,0.0,1810.21,Completed
O000495,C00098,2025-10-24,Sports,2896.9,0.1,2607.21,Completed
O000496,C00098,2025-08-22,Sports,2096.53,0.1,1886.88,Completed
O000497,C00098,2026-05-18,Grocery,865.1,0.1,778.59,Completed
O000498,C00098,2025-04-15,Sports,1975.55,0.0,1975.55,Completed
O000499,C00098,2025-05-12,Beauty,1055.7,0.0,1055.7,Completed
O000500,C00098,2025-08-04,Beauty,466.39,0.1,419.75,Completed
O000501,C00098,2025-05-26,Sports,1725.71,0.05,1639.42,Completed
O000502,C00098,2026-06-13,Grocery,577.52,0.0,577.52,Completed
O000503,C00099,2026-05-20,Electronics,6504.5,0.05,6179.28,Completed
O000504,C00099,2026-04-07,Grocery,1382.86,0.1,1244.57,Completed
O000505,C00099,2026-02-16,Sports,1920.39,0.1,1728.35,Completed
O000506,C00099,2025-11-03,Home,3637.31,0.15,3091.71,Completed
O000507,C00099,2026-03-02,Beauty,2694.59,0.1,2425.13,Cancelled
O000508,C00099,2026-03-29,Sports,2660.54,0.0,2660.54,Completed
O000509,C00099,2026-03-30,Sports,2237.98,0.1,2014.18,Completed
O000510,C00099,2026-05-03,Electronics,8143.57,0.0,8143.57,Completed
O000511,C00100,2025-08-11,Beauty,1232.76,0.05,1171.12,Returned
O000512,C00100,2026-02-04,Home,3323.85,0.1,2991.46,Completed
O000513,C00100,2025-09-23,Sports,1374.52,0.0,1374.52,Cancelled
O000514,C00100,2026-04-21,Sports,3202.8,0.1,2882.52,Completed
O000515,C00101,2025-09-27,Electronics,10023.15,0.05,9521.99,Completed
O000516,C00101,2026-06-14,Grocery,1000.87,0.0,1000.87,Completed
O000517,C00102,2026-06-22,Home,2833.05,0.15,2408.09,Completed
O000518,C00102,2026-05-30,Home,3096.83,0.1,2787.15,Returned
O000519,C00102,2026-02-17,Grocery,1121.54,0.05,1065.46,Completed
O000520,C00102,2025-12-03,Grocery,861.47,0.0,861.47,Completed
O000521,C00102,2026-03-14,Electronics,8106.68,0.0,8106.68,Completed
O000522,C00102,2026-01-26,Electronics,7018.68,0.0,7018.68,Completed
O000523,C00103,2026-06-15,Electronics,3830.87,0.1,3447.78,Completed
O000524,C00103,2026-03-28,Sports,2473.25,0.1,2225.93,Completed
O000525,C00103,2026-05-02,Grocery,660.01,0.05,627.01,Completed
O000526,C00104,2026-05-30,Beauty,1588.88,0.05,1509.44,Completed
O000527,C00104,2026-01-01,Sports,3102.29,0.0,3102.29,Completed
O000528,C00104,2026-01-30,Home,4268.14,0.0,4268.14,Completed
O000529,C00104,2026-01-22,Grocery,1488.61,0.0,1488.61,Completed
O000530,C00104,2025-08-16,Sports,2226.8,0.0,2226.8,Completed
O000531,C00104,2025-09-08,Grocery,1243.32,0.15,1056.82,Completed
O000532,C00105,2025-06-23,Electronics,5200.56,0.0,5200.56,Returned
O000533,C00105,2025-11-13,Sports,2249.01,0.05,2136.56,Completed
O000534,C00105,2026-01-18,Grocery,782.89,0.05,743.75,Completed
O000535,C00105,2025-11-04,Electronics,4741.36,0.0,4741.36,Completed
O000536,C00105,2025-11-20,Beauty,973.34,0.2,778.67,Completed
O000537,C00106,2026-05-22,Grocery,433.04,0.05,411.39,Completed
O000538,C00106,2026-01-10,Sports,1910.53,0.15,1623.95,Returned
O000539,C00106,2026-06-06,Home,899.38,0.05,854.41,Completed
O000540,C00106,2025-11-03,Grocery,1180.35,0.1,1062.32,Completed
O000541,C00107,2025-11-10,Beauty,741.87,0.15,630.59,Completed
O000542,C00107,2025-08-25,Grocery,775.39,0.05,736.62,Completed
O000543,C00107,2026-04-02,Grocery,606.77,0.15,515.75,Completed
O000544,C00107,2025-09-17,Sports,3376.12,0.05,3207.31,Completed
O000545,C00107,2026-06-28,Beauty,2044.66,0.1,1840.19,Completed
O000546,C00108,2026-01-26,Home,2658.06,0.0,2658.06,Completed
O000547,C00108,2026-05-04,Sports,1681.18,0.05,1597.12,Completed
O000548,C00109,2026-04-17,Sports,2937.3,0.0,2937.3,Completed
O000549,C00109,2026-02-28,Beauty,677.05,0.2,541.64,Completed
O000550,C00110,2026-06-02,Sports,2987.33,0.15,2539.23,Completed
O000551,C00110,2026-03-05,Home,5046.07,0.1,4541.46,Completed
O000552,C00111,2025-12-16,Electronics,10748.48,0.0,10748.48,Completed
O000553,C00112,2025-08-21,Grocery,618.52,0.0,618.52,Completed
O000554,C00112,2026-04-16,Beauty,595.72,0.15,506.36,Completed
O000555,C00112,2025-08-08,Sports,3123.46,0.1,2811.11,Completed
O000556,C00112,2025-08-08,Grocery,889.83,0.0,889.83,Returned
O000557,C00112,2026-02-06,Electronics,3255.81,0.0,3255.81,Completed
O000558,C00113,2026-06-22,Home,3186.0,0.0,3186.0,Completed
O000559,C00113,2026-01-13,Home,3575.82,0.0,3575.82,Completed
O000560,C00113,2025-07-26,Sports,1338.55,0.05,1271.62,Completed
O000561,C00113,2025-10-31,Beauty,982.15,0.0,982.15,Returned
O000562,C00113,2026-05-03,Sports,2633.07,0.0,2633.07,Completed
O000563,C00113,2026-05-16,Electronics,7344.94,0.0,7344.94,Completed
O000564,C00113,2025-12-03,Grocery,1056.04,0.1,950.44,Completed
O000565,C00113,2025-12-29,Beauty,799.51,0.0,799.51,Completed
O000566,C00114,2026-04-16,Sports,1553.15,0.0,1553.15,Completed
O000567,C00114,2026-03-04,Electronics,7105.0,0.0,7105.0,Cancelled
O000568,C00114,2026-04-12,Electronics,6820.59,0.0,6820.59,Completed
O000569,C00114,2025-09-28,Beauty,2397.15,0.15,2037.58,Completed
O000570,C00114,2025-09-24,Electronics,7314.92,0.0,7314.92,Completed
O000571,C00114,2026-01-08,Electronics,4738.1,0.05,4501.2,Completed
O000572,C00114,2026-06-24,Electronics,5621.16,0.0,5621.16,Completed
O000573,C00115,2025-10-25,Home,2911.19,0.1,2620.07,Completed
O000574,C00115,2026-03-02,Beauty,1491.06,0.0,1491.06,Completed
O000575,C00115,2026-06-17,Electronics,4133.55,0.05,3926.87,Completed
O000576,C00115,2025-04-04,Beauty,1742.42,0.1,1568.18,Completed
O000577,C00115,2026-04-23,Electronics,7650.14,0.1,6885.13,Completed
O000578,C00115,2025-08-09,Beauty,1613.76,0.0,1613.76,Completed
O000579,C00115,2025-09-19,Sports,1932.99,0.0,1932.99,Completed
O000580,C00115,2025-05-25,Home,2225.92,0.15,1892.03,Completed
O000581,C00116,2026-06-30,Sports,2057.47,0.1,1851.72,Completed
O000582,C00116,2025-07-06,Home,3987.89,0.1,3589.1,Completed
O000583,C00116,2025-07-01,Electronics,11788.69,0.05,11199.26,Returned
O000584,C00116,2026-01-29,Grocery,733.38,0.05,696.71,Completed
O000585,C00116,2025-09-06,Sports,1901.34,0.0,1901.34,Completed
O000586,C00116,2025-05-29,Home,4079.95,0.15,3467.96,Completed
O000587,C00116,2026-04-20,Beauty,2082.1,0.05,1978.0,Completed
O000588,C00116,2026-04-18,Beauty,1454.45,0.0,1454.45,Completed
O000589,C00116,2025-01-12,Sports,2111.79,0.0,2111.79,Completed
O000590,C00117,2026-06-28,Beauty,1441.21,0.1,1297.09,Completed
O000591,C00117,2026-05-02,Grocery,994.35,0.0,994.35,Completed
O000592,C00117,2025-12-20,Electronics,5189.0,0.0,5189.0,Completed
O000593,C00117,2026-03-03,Beauty,1876.95,0.05,1783.1,Completed
O000594,C00118,2025-12-04,Sports,2680.4,0.15,2278.34,Completed
O000595,C00118,2025-10-15,Sports,600.62,0.05,570.59,Completed
O000596,C00118,2025-12-07,Home,2569.43,0.05,2440.96,Completed
O000597,C00118,2026-03-01,Sports,2891.74,0.15,2457.98,Completed
O000598,C00119,2025-12-07,Home,3902.28,0.1,3512.05,Completed
O000599,C00119,2026-04-27,Grocery,845.92,0.05,803.62,Cancelled
O000600,C00119,2026-04-15,Grocery,1246.02,0.05,1183.72,Returned
O000601,C00119,2026-03-14,Beauty,2408.33,0.15,2047.08,Cancelled
O000602,C00119,2025-10-25,Sports,1092.42,0.05,1037.8,Completed
O000603,C00119,2026-03-03,Electronics,7499.75,0.0,7499.75,Completed
O000604,C00119,2025-11-08,Grocery,1299.41,0.1,1169.47,Completed
O000605,C00120,2026-04-08,Sports,1504.84,0.0,1504.84,Completed
O000606,C00120,2026-05-23,Beauty,1796.54,0.0,1796.54,Completed
O000607,C00120,2026-04-24,Home,3123.51,0.0,3123.51,Completed
O000608,C00120,2026-01-27,Beauty,1001.13,0.0,1001.13,Returned
O000609,C00120,2025-07-13,Home,2441.64,0.1,2197.48,Completed
O000610,C00121,2025-12-26,Beauty,1647.09,0.2,1317.67,Completed
O000611,C00121,2026-01-25,Home,2161.23,0.1,1945.11,Completed
O000612,C00121,2025-12-30,Electronics,5671.66,0.05,5388.08,Cancelled
O000613,C00121,2026-05-20,Electronics,5969.7,0.0,5969.7,Completed
O000614,C00122,2026-04-15,Sports,2622.06,0.05,2490.96,Completed
O000615,C00122,2026-02-03,Grocery,745.47,0.1,670.92,Completed
O000616,C00122,2026-04-29,Home,2653.1,0.0,2653.1,Completed
O000617,C00122,2026-02-18,Beauty,1368.82,0.0,1368.82,Completed
O000618,C00122,2026-04-19,Sports,3289.27,0.0,3289.27,Completed
O000619,C00122,2026-03-11,Home,2369.09,0.15,2013.73,Completed
O000620,C00122,2026-02-28,Grocery,712.44,0.05,676.82,Completed
O000621,C00122,2026-04-29,Grocery,385.07,0.0,385.07,Completed
O000622,C00122,2026-06-03,Beauty,890.2,0.0,890.2,Completed
O000623,C00122,2026-03-09,Beauty,1702.36,0.0,1702.36,Completed
O000624,C00122,2026-05-29,Beauty,575.88,0.05,547.09,Returned
O000625,C00123,2026-05-02,Beauty,983.64,0.0,983.64,Completed
O000626,C00123,2026-05-31,Electronics,5401.21,0.0,5401.21,Completed
O000627,C00123,2025-12-10,Electronics,6794.31,0.05,6454.59,Completed
O000628,C00123,2025-06-26,Home,466.88,0.0,466.88,Completed
O000629,C00124,2026-02-11,Grocery,810.45,0.05,769.93,Completed
O000630,C00124,2026-01-10,Electronics,8213.99,0.0,8213.99,Completed
O000631,C00125,2026-04-10,Sports,2283.17,0.1,2054.85,Completed
O000632,C00125,2025-03-09,Beauty,955.74,0.1,860.17,Completed
O000633,C00125,2025-12-01,Electronics,8768.78,0.0,8768.78,Completed
O000634,C00125,2025-10-20,Beauty,1979.13,0.0,1979.13,Completed
O000635,C00126,2026-02-08,Grocery,500.36,0.15,425.31,Completed
O000636,C00126,2026-04-10,Beauty,2275.43,0.2,1820.34,Completed
O000637,C00126,2025-11-21,Home,3356.82,0.0,3356.82,Completed
O000638,C00126,2026-05-26,Electronics,4916.55,0.0,4916.55,Completed
O000639,C00126,2026-03-13,Grocery,1311.2,0.1,1180.08,Completed
O000640,C00126,2026-01-18,Electronics,2906.63,0.0,2906.63,Completed
O000641,C00127,2026-05-20,Sports,1916.16,0.05,1820.35,Completed
O000642,C00127,2026-06-22,Beauty,1795.45,0.05,1705.68,Completed
O000643,C00127,2026-05-27,Sports,2215.09,0.2,1772.07,Completed
O000644,C00127,2025-08-27,Home,2013.62,0.0,2013.62,Completed
O000645,C00127,2025-07-22,Electronics,7817.06,0.1,7035.35,Completed
O000646,C00127,2025-12-01,Sports,2554.23,0.0,2554.23,Completed
O000647,C00128,2025-10-10,Electronics,5324.7,0.05,5058.46,Completed
O000648,C00128,2025-12-10,Grocery,577.68,0.05,548.8,Completed
O000649,C00128,2025-10-20,Sports,2263.48,0.05,2150.31,Completed
O000650,C00128,2026-04-01,Beauty,1219.03,0.15,1036.18,Completed
O000651,C00128,2026-05-15,Sports,2187.51,0.0,2187.51,Completed
O000652,C00129,2025-06-13,Sports,3090.76,0.15,2627.15,Completed
O000653,C00129,2025-04-17,Sports,3480.17,0.1,3132.15,Completed
O000654,C00130,2026-02-22,Sports,2014.46,0.05,1913.74,Cancelled
O000655,C00130,2025-09-03,Electronics,8158.06,0.0,8158.06,Completed
O000656,C00130,2026-04-01,Beauty,1690.35,0.1,1521.32,Completed
O000657,C00130,2025-08-02,Sports,1136.3,0.0,1136.3,Completed
O000658,C00130,2025-11-26,Home,3016.48,0.05,2865.66,Completed
O000659,C00130,2026-06-24,Beauty,1583.5,0.0,1583.5,Completed
O000660,C00130,2025-06-02,Beauty,1199.62,0.05,1139.64,Completed
O000661,C00130,2026-01-16,Beauty,1248.75,0.1,1123.88,Completed
O000662,C00130,2025-05-14,Sports,3389.64,0.0,3389.64,Completed
O000663,C00131,2025-10-19,Home,2305.79,0.05,2190.5,Completed
O000664,C00131,2025-05-15,Sports,1731.98,0.05,1645.38,Completed
O000665,C00131,2025-04-13,Home,3694.37,0.0,3694.37,Completed
O000666,C00131,2025-01-31,Electronics,7459.41,0.2,5967.53,Completed
O000667,C00132,2026-04-18,Beauty,1734.05,0.05,1647.35,Completed
O000668,C00132,2025-07-14,Home,3743.25,0.15,3181.76,Cancelled
O000669,C00132,2026-04-18,Grocery,1141.76,0.05,1084.67,Completed
O000670,C00132,2025-06-25,Electronics,6496.1,0.05,6171.3,Completed
O000671,C00132,2026-05-10,Grocery,150.79,0.05,143.25,Cancelled
O000672,C00133,2025-07-15,Grocery,960.69,0.1,864.62,Completed
O000673,C00133,2025-07-19,Home,2220.8,0.05,2109.76,Completed
O000674,C00133,2025-09-15,Home,3231.26,0.0,3231.26,Completed
O000675,C00134,2026-06-15,Electronics,5872.07,0.05,5578.47,Completed
O000676,C00134,2026-01-02,Home,2467.7,0.15,2097.54,Cancelled
O000677,C00135,2025-08-12,Grocery,631.15,0.1,568.04,Completed
O000678,C00135,2025-10-13,Home,2143.95,0.0,2143.95,Completed
O000679,C00135,2025-08-02,Electronics,9016.68,0.0,9016.68,Completed
O000680,C00135,2025-08-13,Electronics,6956.59,0.1,6260.93,Completed
O000681,C00136,2026-02-15,Home,3616.49,0.2,2893.19,Completed
O000682,C00136,2026-06-13,Beauty,1091.18,0.05,1036.62,Completed
O000683,C00136,2025-08-24,Home,2094.41,0.05,1989.69,Completed
O000684,C00136,2025-12-29,Electronics,4397.76,0.15,3738.1,Completed
O000685,C00136,2025-10-19,Sports,2385.48,0.1,2146.93,Cancelled
O000686,C00136,2026-05-12,Electronics,4985.55,0.0,4985.55,Completed
O000687,C00136,2025-09-17,Sports,2920.76,0.0,2920.76,Completed
O000688,C00137,2026-06-03,Beauty,1780.7,0.05,1691.66,Returned
O000689,C00137,2026-06-20,Grocery,905.08,0.0,905.08,Completed
O000690,C00137,2026-03-08,Sports,2310.35,0.05,2194.83,Completed
O000691,C00138,2026-01-18,Home,3559.09,0.0,3559.09,Completed
O000692,C00138,2026-03-16,Electronics,6907.48,0.1,6216.73,Completed
O000693,C00138,2026-05-13,Grocery,547.81,0.0,547.81,Cancelled
O000694,C00138,2025-10-07,Sports,3095.91,0.15,2631.52,Completed
O000695,C00139,2026-06-10,Electronics,6395.21,0.1,5755.69,Completed
O000696,C00139,2026-03-27,Sports,1896.97,0.1,1707.27,Returned
O000697,C00139,2026-05-10,Sports,2231.23,0.1,2008.11,Completed
O000698,C00139,2026-06-15,Electronics,5720.33,0.0,5720.33,Completed
O000699,C00139,2026-05-21,Sports,2141.86,0.15,1820.58,Completed
O000700,C00140,2025-09-03,Electronics,8777.12,0.1,7899.41,Completed
O000701,C00140,2026-01-08,Grocery,1429.67,0.0,1429.67,Completed
O000702,C00140,2025-10-11,Electronics,4489.2,0.1,4040.28,Completed
O000703,C00140,2025-09-30,Beauty,1797.74,0.05,1707.85,Completed
O000704,C00140,2026-06-12,Grocery,1004.55,0.15,853.87,Returned
O000705,C00140,2026-05-04,Beauty,561.8,0.05,533.71,Completed
O000706,C00140,2026-02-08,Grocery,776.18,0.0,776.18,Completed
